experiment,sfc,requests,average_latency,duration
SFCs:32-Topology:0.5,sfc1-6-three,55,1069.451975381818,7.0
SFCs:32-Topology:0.5,sfc1-7-three,83,1061.1956836987956,7.0
SFCs:32-Topology:0.5,sfc2-0-three,57,2287.797479842105,7.0
SFCs:32-Topology:0.5,sfc2-1-three,58,4076.9713205689654,7.0
SFCs:32-Topology:0.5,sfc2-2-three,39,3778.8394733076916,7.0
SFCs:32-Topology:0.5,sfc2-3-three,78,4037.798476025642,7.0
SFCs:32-Topology:0.5,sfc2-4-three,30,2157.172082933333,7.0
SFCs:32-Topology:0.5,sfc2-5-three,101,1284.4887312475248,7.0
SFCs:32-Topology:0.5,sfc2-6-three,43,1695.9288400000007,7.0
SFCs:32-Topology:0.5,sfc2-7-three,82,1729.8330120121955,7.0
SFCs:32-Topology:0.5,sfc0-0-three,61,1076.0473845245901,6.0
SFCs:32-Topology:0.5,sfc0-1-three,79,1591.104272113924,6.0
SFCs:32-Topology:0.5,sfc0-2-three,25,1725.38572656,6.0
SFCs:32-Topology:0.5,sfc0-3-three,43,1335.645694627907,6.0
SFCs:32-Topology:0.5,sfc0-4-three,51,4356.811071529412,6.0
SFCs:32-Topology:0.5,sfc0-5-three,90,3601.1125792111116,6.0
SFCs:32-Topology:0.5,sfc0-6-three,37,4355.773997648648,6.0
SFCs:32-Topology:0.5,sfc0-7-three,82,3560.9705943902445,6.0
SFCs:32-Topology:0.5,sfc1-0-three,26,4023.6240071923085,6.0
SFCs:32-Topology:0.5,sfc1-1-three,34,1583.8409784705884,6.0
SFCs:32-Topology:0.5,sfc1-2-three,59,1578.069298915254,6.0
SFCs:32-Topology:0.5,sfc1-3-three,63,1410.5337708095237,6.0
SFCs:32-Topology:0.5,sfc1-4-three,44,1251.5870954545458,6.0
SFCs:32-Topology:0.5,sfc1-5-three,47,1396.813144319149,6.0
SFCs:32-Topology:0.5,sfc1-6-three,62,1638.5998186935487,6.0
SFCs:32-Topology:0.5,sfc1-7-three,51,1199.394049254902,6.0
SFCs:32-Topology:0.5,sfc2-0-three,70,2369.2361823428564,6.0
SFCs:32-Topology:0.5,sfc2-1-three,36,3691.3761704444437,6.0
SFCs:32-Topology:0.5,sfc2-2-three,36,5852.266207638891,6.0
SFCs:32-Topology:0.5,sfc2-3-three,63,4302.318543936509,6.0
SFCs:32-Topology:0.5,sfc2-4-three,27,1086.1931904444443,6.0
SFCs:32-Topology:0.5,sfc2-5-three,77,1347.060011025974,6.0
SFCs:32-Topology:0.5,sfc2-6-three,26,1942.7935185000001,6.0
SFCs:32-Topology:0.5,sfc2-7-three,60,1397.690007666667,6.0
SFCs:32-Topology:0.5,sfc0-0-three,87,1876.8108160804586,7.0
SFCs:32-Topology:0.5,sfc0-1-three,75,1397.2211743866662,7.0
SFCs:32-Topology:0.5,sfc0-2-three,49,2405.6558485306123,7.0
SFCs:32-Topology:0.5,sfc0-3-three,42,2915.2837154285717,7.0
SFCs:32-Topology:0.5,sfc0-4-three,76,2983.3595489605264,7.0
SFCs:32-Topology:0.5,sfc0-5-three,106,3342.2608079905654,7.0
SFCs:32-Topology:0.5,sfc0-6-three,43,3399.5753122790693,7.0
SFCs:32-Topology:0.5,sfc0-7-three,77,3418.1441198311695,7.0
SFCs:32-Topology:0.5,sfc1-0-three,46,5116.220894369566,7.0
SFCs:32-Topology:0.5,sfc1-1-three,60,1039.8314043000003,7.0
SFCs:32-Topology:0.5,sfc1-2-three,56,943.1090124821429,7.0
SFCs:32-Topology:0.5,sfc1-3-three,74,1921.4897282162156,7.0
SFCs:32-Topology:0.5,sfc1-4-three,41,3879.7027108536595,7.0
SFCs:32-Topology:0.5,sfc1-5-three,54,1481.827816018519,7.0
SFCs:32-Topology:0.5,sfc1-6-three,55,1418.8919564,7.0
SFCs:32-Topology:0.5,sfc1-7-three,57,1047.9020868771931,7.0
SFCs:32-Topology:0.5,sfc2-0-three,61,2598.0277801967204,7.0
SFCs:32-Topology:0.5,sfc2-1-three,46,4457.329263152174,7.0
SFCs:32-Topology:0.5,sfc2-2-three,57,3660.638551543859,7.0
SFCs:32-Topology:0.5,sfc2-3-three,61,3932.3651882131144,7.0
SFCs:32-Topology:0.5,sfc2-4-three,33,3852.0037464242423,7.0
SFCs:32-Topology:0.5,sfc2-5-three,92,1750.2943749130436,7.0
SFCs:32-Topology:0.5,sfc2-6-three,46,1236.7050795869563,7.0
SFCs:32-Topology:0.5,sfc2-7-three,58,2050.5336177586205,7.0
SFCs:32-Topology:0.5,sfc0-0-three,62,1583.9810371290323,7.0
SFCs:32-Topology:0.5,sfc0-1-three,68,2927.9800650882353,7.0
SFCs:32-Topology:0.5,sfc0-2-three,58,3202.3280756896556,7.0
SFCs:32-Topology:0.5,sfc0-3-three,53,2275.686038339623,7.0
SFCs:32-Topology:0.5,sfc0-4-three,57,2650.6018250000006,7.0
SFCs:32-Topology:0.5,sfc0-5-three,77,3245.04942387013,7.0
SFCs:32-Topology:0.5,sfc0-6-three,55,2554.273620454545,7.0
SFCs:32-Topology:0.5,sfc0-7-three,60,2538.514184316667,7.0
SFCs:32-Topology:0.5,sfc1-0-three,63,3567.394916428571,7.0
SFCs:32-Topology:0.5,sfc1-1-three,51,1551.4494835098044,7.0
SFCs:32-Topology:0.5,sfc1-2-three,71,1007.8725256197177,7.0
SFCs:32-Topology:0.5,sfc1-3-three,55,957.7446863636363,7.0
SFCs:32-Topology:0.5,sfc1-4-three,54,1391.5571343333327,7.0
SFCs:32-Topology:0.5,sfc1-5-three,41,1570.4876580731705,7.0
SFCs:32-Topology:0.5,sfc1-6-three,39,763.6929725641025,7.0
SFCs:32-Topology:0.5,sfc1-7-three,62,1275.4418612419356,7.0
SFCs:32-Topology:0.5,sfc2-0-three,57,1993.7584702631573,7.0
SFCs:32-Topology:0.5,sfc2-1-three,44,3746.326582886362,7.0
SFCs:32-Topology:0.5,sfc2-2-three,63,4493.4747086984125,7.0
SFCs:32-Topology:0.5,sfc2-3-three,59,3790.732413457627,7.0
SFCs:32-Topology:0.5,sfc2-4-three,27,1515.8706371481478,7.0
SFCs:32-Topology:0.5,sfc2-5-three,74,986.237459851351,7.0
SFCs:32-Topology:0.5,sfc2-6-three,82,1026.2158075853654,7.0
SFCs:32-Topology:0.5,sfc2-7-three,72,1923.8848275694445,7.0
SFCs:32-Topology:0.5,sfc0-0-three,60,1077.98836495,7.0
SFCs:32-Topology:0.5,sfc0-1-three,58,1374.6842509310347,7.0
SFCs:32-Topology:0.5,sfc0-2-three,57,1490.0038260701751,7.0
SFCs:32-Topology:0.5,sfc0-3-three,48,1539.0174168333335,7.0
SFCs:32-Topology:0.5,sfc0-4-three,59,1512.3875173728816,7.0
SFCs:32-Topology:0.5,sfc0-5-three,66,1439.9666875303028,7.0
SFCs:32-Topology:0.5,sfc0-6-three,74,1388.929728878379,7.0
SFCs:32-Topology:0.5,sfc0-7-three,70,1387.1724901428572,7.0
SFCs:32-Topology:0.5,sfc1-0-three,66,1597.8635824393943,7.0
SFCs:32-Topology:0.5,sfc1-1-three,39,1292.312167897436,7.0
SFCs:32-Topology:0.5,sfc1-2-three,68,1135.0287074999999,7.0
SFCs:32-Topology:0.5,sfc1-3-three,54,910.5129847037034,7.0
SFCs:32-Topology:0.5,sfc1-4-three,71,1569.1355576901406,7.0
SFCs:32-Topology:0.5,sfc1-5-three,53,1337.8892961320753,7.0
SFCs:32-Topology:0.5,sfc1-6-three,76,1626.0112913026321,7.0
SFCs:32-Topology:0.5,sfc1-7-three,64,1214.4945549843746,7.0
SFCs:32-Topology:0.5,sfc2-0-three,62,1789.601188032258,7.0
SFCs:32-Topology:0.5,sfc2-1-three,49,3572.105350285714,7.0
SFCs:32-Topology:0.5,sfc2-2-three,57,2407.292661122807,7.0
SFCs:32-Topology:0.5,sfc2-3-three,60,2965.655225316666,7.0
SFCs:32-Topology:0.5,sfc2-4-three,36,943.8758837222223,7.0
SFCs:32-Topology:0.5,sfc2-5-three,82,1100.4738239390244,7.0
SFCs:32-Topology:0.5,sfc2-6-three,65,1929.1341645846153,7.0
SFCs:32-Topology:0.5,sfc2-7-three,58,1109.9359666034484,7.0
SFCs:32-Topology:0.5,sfc0-0-three,73,1213.0373456027398,7.0
SFCs:32-Topology:0.5,sfc0-1-three,61,1383.3145275245904,7.0
SFCs:32-Topology:0.5,sfc0-2-three,59,1237.01485279661,7.0
SFCs:32-Topology:0.5,sfc0-3-three,51,1883.5036557647056,7.0
SFCs:32-Topology:0.5,sfc0-4-three,52,1303.5269655576922,7.0
SFCs:32-Topology:0.5,sfc0-5-three,71,1210.4048553239438,7.0
SFCs:32-Topology:0.5,sfc0-6-three,57,1405.8221200526318,7.0
SFCs:32-Topology:0.5,sfc0-7-three,84,2002.4059711190466,7.0
SFCs:32-Topology:0.5,sfc1-0-three,55,1213.6877042363637,7.0
SFCs:32-Topology:0.5,sfc1-1-three,48,1242.078709833333,7.0
SFCs:32-Topology:0.5,sfc1-2-three,57,1296.3186951578948,7.0
SFCs:32-Topology:0.5,sfc1-3-three,61,1034.469466262295,7.0
SFCs:32-Topology:0.5,sfc1-4-three,82,1493.3580013536584,7.0
SFCs:32-Topology:0.5,sfc1-5-three,56,1632.127490625,7.0
SFCs:32-Topology:0.5,sfc1-6-three,65,1709.3327986923077,7.0
SFCs:32-Topology:0.5,sfc1-7-three,80,1627.5856351625002,7.0
SFCs:32-Topology:0.5,sfc2-0-three,54,2787.009530648147,7.0
SFCs:32-Topology:0.5,sfc2-1-three,53,3754.766596358491,7.0
SFCs:32-Topology:0.5,sfc2-2-three,57,3600.5594563157897,7.0
SFCs:32-Topology:0.5,sfc2-3-three,52,4503.607204057692,7.0
SFCs:32-Topology:0.5,sfc2-4-three,26,970.6419380384614,7.0
SFCs:32-Topology:0.5,sfc2-5-three,75,1016.6787014799996,7.0
SFCs:32-Topology:0.5,sfc2-6-three,51,1229.9076585882356,7.0
SFCs:32-Topology:0.5,sfc2-7-three,65,1092.020810076923,7.0
SFCs:32-Topology:0.5,sfc0-0-three,51,1309.2337754705884,7.0
SFCs:32-Topology:0.5,sfc0-1-three,79,1094.643781544304,7.0
SFCs:32-Topology:0.5,sfc0-2-three,32,2619.1408899687494,7.0
SFCs:32-Topology:0.5,sfc0-3-three,39,848.6615607948718,7.0
SFCs:32-Topology:0.5,sfc0-4-three,52,1024.138707115385,7.0
SFCs:32-Topology:0.5,sfc0-5-three,86,1408.4529829883722,7.0
SFCs:32-Topology:0.5,sfc0-6-three,61,1287.8998800000002,7.0
SFCs:32-Topology:0.5,sfc0-7-three,97,1298.331690505155,7.0
SFCs:32-Topology:0.5,sfc1-0-three,41,1921.906260878049,7.0
SFCs:32-Topology:0.5,sfc1-1-three,45,2879.8355916222217,7.0
SFCs:32-Topology:0.5,sfc1-2-three,65,1719.7678138461542,7.0
SFCs:32-Topology:0.5,sfc1-3-three,83,1363.844811927711,7.0
SFCs:32-Topology:0.5,sfc1-4-three,83,1744.7688024216868,7.0
SFCs:32-Topology:0.5,sfc1-5-three,70,1610.778662485714,7.0
SFCs:32-Topology:0.5,sfc1-6-three,75,1521.1747562266673,7.0
SFCs:32-Topology:0.5,sfc1-7-three,55,2024.335153618182,7.0
SFCs:32-Topology:0.5,sfc2-0-three,72,2598.059999180555,7.0
SFCs:32-Topology:0.5,sfc2-1-three,45,4631.137800977777,7.0
SFCs:32-Topology:0.5,sfc2-2-three,57,4485.143646421052,7.0
SFCs:32-Topology:0.5,sfc2-3-three,45,4761.253529666668,7.0
SFCs:32-Topology:0.5,sfc2-4-three,31,1023.1477165483867,7.0
SFCs:32-Topology:0.5,sfc2-5-three,67,1014.2915990447757,7.0
SFCs:32-Topology:0.5,sfc2-6-three,35,2403.3608052,7.0
SFCs:32-Topology:0.5,sfc2-7-three,60,844.3407541500002,7.0
SFCs:32-Topology:0.5,sfc0-0-three,60,899.5153068833333,7.0
SFCs:32-Topology:0.5,sfc0-1-three,76,1727.1064605657896,7.0
SFCs:32-Topology:0.5,sfc0-2-three,62,1211.3580428548382,7.0
SFCs:32-Topology:0.5,sfc0-3-three,54,843.6729884074076,7.0
SFCs:32-Topology:0.5,sfc0-4-three,42,2080.9798128333327,7.0
SFCs:32-Topology:0.5,sfc0-5-three,62,1193.8795787258061,7.0
SFCs:32-Topology:0.5,sfc0-6-three,63,1310.9899484761906,7.0
SFCs:32-Topology:0.5,sfc0-7-three,76,1153.3972675263153,7.0
SFCs:32-Topology:0.5,sfc1-0-three,51,1124.3242057843136,7.0
SFCs:32-Topology:0.5,sfc1-1-three,48,1218.4754941875,7.0
SFCs:32-Topology:0.5,sfc1-2-three,50,2213.8966534,7.0
SFCs:32-Topology:0.5,sfc1-3-three,88,1167.0938807272726,7.0
SFCs:32-Topology:0.5,sfc1-4-three,87,1650.500316103448,7.0
SFCs:32-Topology:0.5,sfc1-5-three,68,1463.8468854705877,7.0
SFCs:32-Topology:0.5,sfc1-6-three,75,1417.958765653333,7.0
SFCs:32-Topology:0.5,sfc1-7-three,41,1719.6524194878052,7.0
SFCs:32-Topology:0.5,sfc2-0-three,54,2864.1199383333333,7.0
SFCs:32-Topology:0.5,sfc2-1-three,64,4665.141504093749,7.0
SFCs:32-Topology:0.5,sfc2-2-three,60,4694.968595616668,7.0
SFCs:32-Topology:0.5,sfc2-3-three,46,5254.138319934784,7.0
SFCs:32-Topology:0.5,sfc2-4-three,28,972.2024633571426,7.0
SFCs:32-Topology:0.5,sfc2-5-three,72,805.7210196388892,7.0
SFCs:32-Topology:0.5,sfc2-6-three,73,991.164038958904,7.0
SFCs:32-Topology:0.5,sfc2-7-three,46,1109.8124883043479,7.0
SFCs:32-Topology:0.5,sfc0-0-three,64,1011.1899182187499,7.0
SFCs:32-Topology:0.5,sfc0-1-three,34,864.1829575588233,7.0
SFCs:32-Topology:0.5,sfc0-2-three,40,1120.3513773749999,7.0
SFCs:32-Topology:0.5,sfc0-3-three,52,1357.7053118653844,7.0
SFCs:32-Topology:0.5,sfc0-4-three,67,1089.1211680597016,7.0
SFCs:32-Topology:0.5,sfc0-5-three,60,1028.7387389166668,7.0
SFCs:32-Topology:0.5,sfc0-6-three,75,1276.8932518666668,7.0
SFCs:32-Topology:0.5,sfc0-7-three,75,1360.0859295466669,7.0
SFCs:32-Topology:0.5,sfc1-0-three,57,1226.2498628421056,7.0
SFCs:32-Topology:0.5,sfc1-1-three,49,1026.7244293469387,7.0
SFCs:32-Topology:0.5,sfc1-2-three,56,1362.4575263214288,7.0
SFCs:32-Topology:0.5,sfc1-3-three,70,1124.7950260000002,7.0
SFCs:32-Topology:0.5,sfc1-4-three,65,1280.5124899384614,7.0
SFCs:32-Topology:0.5,sfc1-5-three,71,1991.7509130563376,7.0
SFCs:32-Topology:0.5,sfc1-6-three,71,2035.8391037464785,7.0
SFCs:32-Topology:0.5,sfc1-7-three,64,1315.9982895937499,7.0
SFCs:32-Topology:0.5,sfc2-0-three,73,2932.669783972603,7.0
SFCs:32-Topology:0.5,sfc2-1-three,58,5074.931861172413,7.0
SFCs:32-Topology:0.5,sfc2-2-three,54,4841.863545944444,7.0
SFCs:32-Topology:0.5,sfc2-3-three,42,4921.437817119048,7.0
SFCs:32-Topology:0.5,sfc2-4-three,27,812.9271484444444,7.0
SFCs:32-Topology:0.5,sfc2-5-three,57,889.2963194912281,7.0
SFCs:32-Topology:0.5,sfc2-6-three,76,942.4961044736843,7.0
SFCs:32-Topology:0.5,sfc2-7-three,61,997.9895520983607,7.0
SFCs:32-Topology:0.5,sfc0-0-three,67,1220.3579723731345,7.0
SFCs:32-Topology:0.5,sfc0-1-three,69,1314.0488678550726,7.0
SFCs:32-Topology:0.5,sfc0-2-three,61,1862.9225598688522,7.0
SFCs:32-Topology:0.5,sfc0-3-three,46,1576.0072631956525,7.0
SFCs:32-Topology:0.5,sfc0-4-three,60,1783.490812083333,7.0
SFCs:32-Topology:0.5,sfc0-5-three,62,1342.2118864354838,7.0
SFCs:32-Topology:0.5,sfc0-6-three,73,1241.3024492465752,7.0
SFCs:32-Topology:0.5,sfc0-7-three,75,1160.8496796266666,7.0
SFCs:32-Topology:0.5,sfc1-0-three,52,1447.2905745384621,7.0
SFCs:32-Topology:0.5,sfc1-1-three,47,1299.0463930638296,7.0
SFCs:32-Topology:0.5,sfc1-2-three,85,1239.8558908705886,7.0
SFCs:32-Topology:0.5,sfc1-3-three,86,1248.8698510465113,7.0
SFCs:32-Topology:0.5,sfc1-4-three,56,1887.970030696429,7.0
SFCs:32-Topology:0.5,sfc1-5-three,71,1177.0885436056337,7.0
SFCs:32-Topology:0.5,sfc1-6-three,52,1531.6415050000005,7.0
SFCs:32-Topology:0.5,sfc1-7-three,58,1916.3260697068963,7.0
SFCs:32-Topology:0.5,sfc2-0-three,68,3561.4547925735296,7.0
SFCs:32-Topology:0.5,sfc2-1-three,53,5712.649640433961,7.0
SFCs:32-Topology:0.5,sfc2-2-three,49,5593.846227469386,7.0
SFCs:32-Topology:0.5,sfc2-3-three,62,5926.258798435483,7.0
SFCs:32-Topology:0.5,sfc2-4-three,30,1127.4405355333333,7.0
SFCs:32-Topology:0.5,sfc2-5-three,70,1160.6258356571427,7.0
SFCs:32-Topology:0.5,sfc2-6-three,35,1648.8145768000002,7.0
SFCs:32-Topology:0.5,sfc2-7-three,76,1247.559975473684,7.0
SFCs:32-Topology:0.5,sfc0-0-three,72,1034.0451887222225,7.0
SFCs:32-Topology:0.5,sfc0-1-three,77,1428.3263071038957,7.0
SFCs:32-Topology:0.5,sfc0-2-three,52,1191.3577047115384,7.0
SFCs:32-Topology:0.5,sfc0-3-three,55,1078.4090760363638,7.0
SFCs:32-Topology:0.5,sfc0-4-three,66,1979.2509934696973,7.0
SFCs:32-Topology:0.5,sfc0-5-three,67,1954.2561225671645,7.0
SFCs:32-Topology:0.5,sfc0-6-three,73,1533.0898914246573,7.0
SFCs:32-Topology:0.5,sfc0-7-three,71,1060.1613316760563,7.0
SFCs:32-Topology:0.5,sfc1-0-three,62,1346.2623788225806,7.0
SFCs:32-Topology:0.5,sfc1-1-three,57,1135.5740573859648,7.0
SFCs:32-Topology:0.5,sfc1-2-three,48,876.3354214583336,7.0
SFCs:32-Topology:0.5,sfc1-3-three,49,1377.808087367347,7.0
SFCs:32-Topology:0.5,sfc1-4-three,64,1626.76042109375,7.0
SFCs:32-Topology:0.5,sfc1-5-three,67,1449.1841734029852,7.0
SFCs:32-Topology:0.5,sfc1-6-three,66,1245.6990932575754,7.0
SFCs:32-Topology:0.5,sfc1-7-three,67,1357.1572198955225,7.0
SFCs:32-Topology:0.5,sfc2-0-three,60,3490.943008933333,7.0
SFCs:32-Topology:0.5,sfc2-1-three,55,5656.874027272727,7.0
SFCs:32-Topology:0.5,sfc2-2-three,45,5718.591192422222,7.0
SFCs:32-Topology:0.5,sfc2-3-three,63,5741.701791047622,7.0
SFCs:32-Topology:0.5,sfc2-4-three,22,1036.2642885909092,7.0
SFCs:32-Topology:0.5,sfc2-5-three,68,1210.007918147059,7.0
SFCs:32-Topology:0.5,sfc2-6-three,38,1029.1858795526316,7.0
SFCs:32-Topology:0.5,sfc2-7-three,94,1493.3410699468086,7.0
SFCs:32-Topology:0.5,sfc0-0-three,70,1490.0680326714285,6.0
SFCs:32-Topology:0.5,sfc0-1-three,55,1570.8065762363633,6.0
SFCs:32-Topology:0.5,sfc0-2-three,53,1463.5892360943399,6.0
SFCs:32-Topology:0.5,sfc0-3-three,44,1002.8300009772727,6.0
SFCs:32-Topology:0.5,sfc0-4-three,55,2283.5543416909095,6.0
SFCs:32-Topology:0.5,sfc0-5-three,66,1282.8212323181817,6.0
SFCs:32-Topology:0.5,sfc0-6-three,67,1958.9730977014926,6.0
SFCs:32-Topology:0.5,sfc0-7-three,60,1256.0121189,6.0
SFCs:32-Topology:0.5,sfc1-0-three,42,1567.9247071666668,6.0
SFCs:32-Topology:0.5,sfc1-1-three,53,977.0670719056603,6.0
SFCs:32-Topology:0.5,sfc1-2-three,51,1568.409419411765,6.0
SFCs:32-Topology:0.5,sfc1-3-three,45,822.9570587333335,6.0
SFCs:32-Topology:0.5,sfc1-4-three,54,1128.5966685555557,6.0
SFCs:32-Topology:0.5,sfc1-5-three,60,1260.4660539833333,6.0
SFCs:32-Topology:0.5,sfc1-6-three,65,1251.7759369538462,6.0
SFCs:32-Topology:0.5,sfc1-7-three,55,1216.2613256363634,6.0
SFCs:32-Topology:0.5,sfc2-0-three,64,2887.3390166093745,6.0
SFCs:32-Topology:0.5,sfc2-1-three,47,6323.47225244681,6.0
SFCs:32-Topology:0.5,sfc2-2-three,54,5471.727199777778,6.0
SFCs:32-Topology:0.5,sfc2-3-three,39,6683.533683333333,6.0
SFCs:32-Topology:0.5,sfc2-4-three,14,907.4174054285713,6.0
SFCs:32-Topology:0.5,sfc2-5-three,52,1337.503143076923,6.0
SFCs:32-Topology:0.5,sfc2-6-three,43,1375.4452516976746,6.0
SFCs:32-Topology:0.5,sfc2-7-three,48,877.3527202916667,6.0
SFCs:32-Topology:0.5,sfc0-0-three,78,1237.484996923077,7.0
SFCs:32-Topology:0.5,sfc0-1-three,47,1421.3955265319144,7.0
SFCs:32-Topology:0.5,sfc0-2-three,55,897.6971085636364,7.0
SFCs:32-Topology:0.5,sfc0-3-three,72,1207.4782960138891,7.0
SFCs:32-Topology:0.5,sfc0-4-three,65,1615.4636196615388,7.0
SFCs:32-Topology:0.5,sfc0-5-three,50,1202.84982526,7.0
SFCs:32-Topology:0.5,sfc0-6-three,44,1227.1938638181819,7.0
SFCs:32-Topology:0.5,sfc0-7-three,98,1126.6634151122462,7.0
SFCs:32-Topology:0.5,sfc1-0-three,58,993.280056275862,7.0
SFCs:32-Topology:0.5,sfc1-1-three,51,1015.0416277254901,7.0
SFCs:32-Topology:0.5,sfc1-2-three,110,884.9458685363641,7.0
SFCs:32-Topology:0.5,sfc1-3-three,54,1282.1768987962964,7.0
SFCs:32-Topology:0.5,sfc1-4-three,52,1027.514801423077,7.0
SFCs:32-Topology:0.5,sfc1-5-three,70,927.0441089857142,7.0
SFCs:32-Topology:0.5,sfc1-6-three,49,1012.0176433469387,7.0
SFCs:32-Topology:0.5,sfc1-7-three,70,896.9144241714287,7.0
SFCs:32-Topology:0.5,sfc2-0-three,64,3397.7130366406254,7.0
SFCs:32-Topology:0.5,sfc2-1-three,49,5395.505904938775,7.0
SFCs:32-Topology:0.5,sfc2-2-three,53,7373.43205292453,7.0
SFCs:32-Topology:0.5,sfc2-3-three,46,5493.889010586957,7.0
SFCs:32-Topology:0.5,sfc2-4-three,34,1566.9678092941174,7.0
SFCs:32-Topology:0.5,sfc2-5-three,46,757.3494233043479,7.0
SFCs:32-Topology:0.5,sfc2-6-three,68,903.7343242352938,7.0
SFCs:32-Topology:0.5,sfc2-7-three,42,898.5623561190474,7.0
SFCs:32-Topology:0.5,sfc0-0-three,58,1637.6527011551725,6.0
SFCs:32-Topology:0.5,sfc0-1-three,46,1083.8738815869565,6.0
SFCs:32-Topology:0.5,sfc0-2-three,51,1840.1104367647051,6.0
SFCs:32-Topology:0.5,sfc0-3-three,50,1452.3338821799996,6.0
SFCs:32-Topology:0.5,sfc0-4-three,65,1146.286831630769,6.0
SFCs:32-Topology:0.5,sfc0-5-three,36,1575.9239210555556,6.0
SFCs:32-Topology:0.5,sfc0-6-three,44,1527.135802795454,6.0
SFCs:32-Topology:0.5,sfc0-7-three,103,1236.610591174757,6.0
SFCs:32-Topology:0.5,sfc1-0-three,35,1288.8798037428573,6.0
SFCs:32-Topology:0.5,sfc1-1-three,45,1551.8955098000006,6.0
SFCs:32-Topology:0.5,sfc1-2-three,58,932.1764296724134,6.0
SFCs:32-Topology:0.5,sfc1-3-three,50,1439.8623130600004,6.0
SFCs:32-Topology:0.5,sfc1-4-three,57,1372.7742268947368,6.0
SFCs:32-Topology:0.5,sfc1-5-three,49,1507.6832849183672,6.0
SFCs:32-Topology:0.5,sfc1-6-three,40,1152.042427375,6.0
SFCs:32-Topology:0.5,sfc1-7-three,82,1090.8957175365856,6.0
SFCs:32-Topology:0.5,sfc2-0-three,41,3770.3099358780496,6.0
SFCs:32-Topology:0.5,sfc2-1-three,41,6040.187019926829,6.0
SFCs:32-Topology:0.5,sfc2-2-three,24,6124.968937208333,6.0
SFCs:32-Topology:0.5,sfc2-3-three,42,5811.937082238095,6.0
SFCs:32-Topology:0.5,sfc2-4-three,27,964.5533700740739,6.0
SFCs:32-Topology:0.5,sfc2-5-three,64,1306.1327340156247,6.0
SFCs:32-Topology:0.5,sfc2-6-three,38,1121.5926354736841,6.0
SFCs:32-Topology:0.5,sfc2-7-three,40,1195.42569075,6.0
SFCs:32-Topology:0.5,sfc0-0-three,56,3099.4842058928566,7.0
SFCs:32-Topology:0.5,sfc0-1-three,56,2003.4268912321434,7.0
SFCs:32-Topology:0.5,sfc0-2-three,54,1172.6149200740745,7.0
SFCs:32-Topology:0.5,sfc0-3-three,57,1411.8837416140354,7.0
SFCs:32-Topology:0.5,sfc0-4-three,56,1154.7338063035716,7.0
SFCs:32-Topology:0.5,sfc0-5-three,36,1233.1550786944451,7.0
SFCs:32-Topology:0.5,sfc0-6-three,55,1416.7533439454544,7.0
SFCs:32-Topology:0.5,sfc0-7-three,133,1055.951201849624,7.0
SFCs:32-Topology:0.5,sfc1-0-three,38,1175.6787261052632,7.0
SFCs:32-Topology:0.5,sfc1-1-three,42,1778.3682469999999,7.0
SFCs:32-Topology:0.5,sfc1-2-three,93,1184.8413368279575,7.0
SFCs:32-Topology:0.5,sfc1-3-three,74,1034.9624751486485,7.0
SFCs:32-Topology:0.5,sfc1-4-three,46,1673.2437644999998,7.0
SFCs:32-Topology:0.5,sfc1-5-three,58,1628.7394642413792,7.0
SFCs:32-Topology:0.5,sfc1-6-three,72,1554.6322943194439,7.0
SFCs:32-Topology:0.5,sfc1-7-three,84,2476.423781011905,7.0
SFCs:32-Topology:0.5,sfc2-0-three,43,3457.225070348838,7.0
SFCs:32-Topology:0.5,sfc2-1-three,36,6323.0629597222205,7.0
SFCs:32-Topology:0.5,sfc2-2-three,35,6782.702145771429,7.0
SFCs:32-Topology:0.5,sfc2-3-three,59,6935.934096423727,7.0
SFCs:32-Topology:0.5,sfc2-4-three,28,1775.3789602499996,7.0
SFCs:32-Topology:0.5,sfc2-5-three,66,1370.7921830303035,7.0
SFCs:32-Topology:0.5,sfc2-6-three,53,1697.2364638867923,7.0
SFCs:32-Topology:0.5,sfc2-7-three,75,1209.8819951733333,7.0
SFCs:32-Topology:0.5,sfc0-0-three,63,1053.0165277619046,6.0
SFCs:32-Topology:0.5,sfc0-1-three,48,982.0486743541668,6.0
SFCs:32-Topology:0.5,sfc0-2-three,34,1061.9342115588236,6.0
SFCs:32-Topology:0.5,sfc0-3-three,45,2403.4967848444453,6.0
SFCs:32-Topology:0.5,sfc0-4-three,36,1527.0644335000002,6.0
SFCs:32-Topology:0.5,sfc0-5-three,41,2442.4418482439028,6.0
SFCs:32-Topology:0.5,sfc0-6-three,46,1009.7553912608695,6.0
SFCs:32-Topology:0.5,sfc0-7-three,96,1037.52257984375,6.0
SFCs:32-Topology:0.5,sfc1-0-three,39,1706.6103203846153,6.0
SFCs:32-Topology:0.5,sfc1-1-three,29,1119.419762551724,6.0
SFCs:32-Topology:0.5,sfc1-2-three,83,1284.5545455301208,6.0
SFCs:32-Topology:0.5,sfc1-3-three,53,1050.6453240377355,6.0
SFCs:32-Topology:0.5,sfc1-4-three,44,1570.3480457272735,6.0
SFCs:32-Topology:0.5,sfc1-5-three,54,1123.58362612963,6.0
SFCs:32-Topology:0.5,sfc1-6-three,52,2882.205594403846,6.0
SFCs:32-Topology:0.5,sfc1-7-three,67,1186.5882505970148,6.0
